,comuna1,comuna,delta3,L,w,PI,PI_Wr,f,ip,welfare
1288,5109,VINA DEL MAR,0.21052631578947367,341882.09813451837,7515872.047029599,1.8150518525828654,0.0003504341139106564,1.249564993978442e-07,1.1735429611111135e-06,0.0006653207963460032
1289,5301,LOS ANDES,0.21052631578947367,68088.48387230169,6013417.097453198,1.2456217702487387,0.00035137652056971324,1.2153576066570343e-07,1.020913001199608e-07,0.0006653207963460015
1290,5302,CALLE LARGA,0.21052631578947367,14468.935501084054,3960019.1904706107,0.8714492591996174,0.0003514865886577802,4.3563433024729385e-08,2.564249352117102e-08,0.000665320796346003
1291,5303,RINCONADA,0.21052631578947367,10335.725629079421,4653004.800798051,0.8945052461314085,0.0003438078304677625,3.939777756388223e-08,1.330249639329661e-08,0.0006653207963460024
1292,5304,SAN ESTEBAN,0.21052631578947367,17851.906112799905,4156751.476132898,0.9450608842289885,0.00035106327038223985,5.713502909316443e-08,1.7885782680369086e-08,0.0006653207963460028
1293,5401,LA LIGUA,0.21052631578947367,32156.20018144202,4759458.424687686,1.0420315492029797,0.0003495695647510524,8.610915002779587e-08,3.652566512283578e-08,0.0006653207963460029
1294,5402,CABILDO,0.21052631578947367,18789.688751122787,9703944.569074288,0.8677502115420901,0.00034889681390694343,6.320586841231731e-08,1.7451540370148162e-08,0.0006653207963460031
1295,5403,PAPUDO,0.21052631578947367,5802.061980684686,5239813.301948522,1.0650712124239117,0.0003490626038631578,2.8577200782868338e-08,5.2476863582322254e-08,0.0006653207963460022
1296,5404,PETORCA,0.21052631578947367,9646.034501959095,4484528.777002756,0.7502620429742705,0.00034750869198085414,4.297482952672784e-08,1.0837378196397537e-08,0.0006653207963460025
1297,5501,QUILLOTA,0.21052631578947367,92129.11360130372,4946963.381129452,1.234847548335591,0.00035051910673871176,2.0087672974147644e-07,9.660617580659799e-08,0.0006653207963460022
1298,5502,LA CALERA,0.21052631578947367,53309.10345760463,4481542.270367096,1.1134367810200647,0.00035088611674747113,1.243418576711469e-07,6.616005056183882e-08,0.0006653207963460027
1299,5503,HIJUELAS,0.21052631578947367,17530.90689619992,4210774.446556349,0.8601158422193181,0.0003510623241595667,4.432967924353953e-08,2.6041233437249054e-08,0.0006653207963460025
1300,5504,LA CRUZ,0.21052631578947367,19189.346046228395,4428353.609380188,0.9899309783677521,0.0003506760387993948,5.761425896002302e-08,2.4415442566094266e-08,0.0006653207963460023
1301,5506,NOGALES,0.21052631578947367,22525.032837049224,3648270.052097638,0.9545708195821544,0.0003507820507299339,6.430491536923794e-08,2.2520210856794863e-08,0.0006653207963460028
1302,5601,SAN ANTONIO,0.21052631578947367,100260.12882357244,4226545.864916912,1.3305301107905794,0.0003528474543279246,1.262991471365628e-07,1.990763710425946e-07,0.0006653207963460027
1303,5602,ALGARROBO,0.21052631578947367,10902.413176036309,7481308.43555556,1.337746701036174,0.0003520746871119617,2.7389068315943974e-08,1.1859064573424736e-07,0.0006653207963460029
1304,5603,CARTAGENA,0.21052631578947367,19097.630305894432,3936921.0128117604,1.003211909636872,0.0003526932259503047,6.868504935647776e-08,1.7832510256868645e-08,0.0006653207963460025
1305,5604,EL QUISCO,0.21052631578947367,12848.94398263807,3888090.159492954,1.1238314247280834,0.00035210342967272165,5.332521009994191e-08,2.48440083337782e-08,0.0006653207963460035
1306,5605,EL TABO,0.21052631578947367,9855.675357334301,5365836.034210747,1.0431759999212868,0.00035231110039355134,5.392787305916308e-08,1.7081129023789275e-08,0.0006653207963460027
1307,5606,SANTO DOMINGO,0.21052631578947367,9781.181949945632,6410092.232027358,1.2330738041760732,0.000352920983451267,2.5287716713618005e-08,2.9480628763881537e-07,0.0006653207963460028
1308,5701,SAN FELIPE,0.21052631578947367,72113.2176212117,5503929.290725883,1.1943508591591658,0.00035113400286095113,1.6088738257258695e-07,8.73624157137038e-08,0.0006653207963460028
1309,5702,CATEMU,0.21052631578947367,13083.282800525832,3539527.047477254,0.8644637243433573,0.0003509985073782496,5.28287579625573e-08,1.1710774311807584e-08,0.0006653207963460029
1310,5703,LLAY-LLAY,0.21052631578947367,23266.552225285268,4244629.255160927,0.9176867076595383,0.00035149872477034444,7.176363266538102e-08,1.933115214294493e-08,0.0006653207963460029
1311,5704,PANQUEHUE,0.21052631578947367,6976.306785055666,4707207.188035388,0.8448462919863668,0.00035099956180929896,3.029672143423109e-08,1.3918391603650055e-08,0.0006653207963460029
1312,5705,PUTAENDO,0.21052631578947367,15101.148331207669,3332876.5692587937,0.8345957715303458,0.0003504714947591643,6.086338041986606e-08,7.1339932689916416e-09,0.000665320796346003
1313,5706,SANTA MARIA,0.21052631578947367,14821.465036314868,4044268.4086717106,0.8298901328643717,0.0003508630702428285,5.7463228145407575e-08,1.2180939601920299e-08,0.0006653207963460027
1314,5801,QUILPUE,0.21052631578947367,168929.38914183556,6439134.752954342,1.391525661322697,0.0003508593474023616,3.1468100928213653e-07,1.5770506215544673e-07,0.0006653207963459995
1315,5802,LIMACHE,0.21052631578947367,43979.03151459603,4337010.226095982,1.1114301464751113,0.00035103465670779883,1.0066509449947466e-07,4.2567237678305426e-08,0.0006653207963460008
1316,5803,OLMUE,0.21052631578947367,15722.504590608707,4615550.974335991,1.0468965972193152,0.00035116808677072907,3.787031821321824e-08,2.8290516156875382e-08,0.0006653207963460024
1317,5804,VILLA ALEMANA,0.21052631578947367,135314.42165361252,5869738.992291554,1.2844430251732597,0.00035088578627518564,3.178155699395029e-07,7.005341262158262e-08,0.0006653207963460003
1318,6101,RANCAGUA,0.21052631578947367,240277.49841736694,5391143.522351547,1.553751168070706,0.0003551277706131875,3.3117701349013116e-07,4.324799610526036e-07,0.0006653207963460034
1319,6102,CODEGUA,0.21052631578947367,13764.062661361777,4655709.333668476,0.8584645587958933,0.000354302457279153,4.436821179404765e-08,1.700035528188635e-08,0.000665320796346003
1320,6103,COINCO,0.21052631578947367,6673.1479465760485,3543820.969283065,0.714934875076954,0.0003542381803959599,3.530523729386874e-08,7.180933815511508e-09,0.0006653207963460025
1321,6104,COLTAUCO,0.21052631578947367,18326.553464569355,4531366.857378444,0.8550500849414482,0.0003542569741518895,7.067251250729697e-08,7.632063821578876e-09,0.0006653207963460029
1322,6105,DONIHUE,0.21052631578947367,19842.31379016847,5249315.676551902,0.9283335319050695,0.00035420439560664754,5.150062800932095e-08,2.9703298046020604e-08,0.0006653207963460028
1323,6106,GRANEROS,0.21052631578947367,32734.850141029518,4588354.031907632,1.0375349171131951,0.00035452565062737116,8.763374926286731e-08,3.254731873299337e-08,0.0006653207963460028
1324,6107,LAS CABRAS,0.21052631578947367,24359.09528546228,3804544.086467518,1.314780185577927,0.00035423276857692585,3.942090611348928e-08,1.738963861014206e-07,0.0006653207963460035
1325,6108,MACHALI,0.21052631578947367,58407.876269079825,7977522.156919826,1.3279107208823602,0.0003542566842521322,4.521995844879837e-08,1.258700264673142e-07,0.0006653207963459982
1326,6109,MALLOA,0.21052631578947367,12977.136517122384,4214470.337744926,0.8447966914543034,0.00035474169119703065,4.781092822560691e-08,1.2881621053098815e-08,0.0006653207963460028
1327,6110,SAN FRANCISCO DE MOSTAZAL,0.21052631578947367,26980.75266860114,4595974.621643692,1.0429626799576992,0.0003544104712494472,4.450112317275424e-08,5.671801131329554e-08,0.0006653207963460031
1328,6111,OLIVAR,0.21052631578947367,14849.590804059098,4633590.998534857,0.8719754897041685,0.00035459354353180637,4.0698744572741726e-08,2.2225454821181245e-08,0.0006653207963460024
1329,6112,PEUMO,0.21052631578947367,15275.356965161653,3992483.7189408066,0.8389551757364716,0.000354311633114829,5.01655121369171e-08,1.7448720539554716e-08,0.0006653207963460032
1330,6113,PICHIDEGUA,0.21052631578947367,19032.22174803031,3681819.206075444,0.8428105243368076,0.0003540938594279569,6.046863595687337e-08,1.683520613669416e-08,0.0006653207963460027
1331,6114,QUINTA DE TILCOCO,0.21052631578947367,12496.333895405447,5058427.32077623,0.798751299560852,0.0003497295340391701,4.7184173970981204e-08,1.3329164877941953e-08,0.0006653207963460032
1332,6115,RENGO,0.21052631578947367,59362.43635295814,4262612.426674914,1.1205293203635251,0.0003546712332887713,1.3920777351682502e-07,6.061251183467226e-08,0.0006653207963460025
1333,6116,REQUINOA,0.21052631578947367,34139.37192836435,4729958.716317495,1.0755926417444721,0.00035535628949770524,6.093766998060052e-08,5.2486770333513557e-08,0.0006653207963460014
1334,6117,SAN VICENTE,0.21052631578947367,46285.69406890511,5083217.521790446,1.1157370353146623,0.0003545875214151621,9.576257510946726e-08,5.952497505707486e-08,0.0006653207963460019
1335,6201,PICHILEMU,0.21052631578947367,13945.231009759871,5358603.001087767,1.0350290355205947,0.0003523961364250372,4.235274287772115e-08,2.39582058644798e-08,0.000665320796346003
1336,6202,LA ESTRELLA,0.21052631578947367,3384.214323548822,3920777.550888374,0.7747149083404263,0.0003537115240948814,2.565390054341026e-08,2.554496579319419e-08,0.0006653207963460032
1337,6203,LITUECHE,0.21052631578947367,6281.71076202317,4055462.8601570027,0.8226126632679415,0.0003534955911288655,2.6901022097989755e-08,1.5399865610152562e-08,0.0006653207963460034
1338,6204,MARCHIGUE,0.21052631578947367,8358.81675176185,4060239.1747091264,0.7691542405897139,0.000353939144815991,2.7848375130643344e-08,2.416634750971695e-08,0.0006653207963460027
1339,6205,NAVIDAD,0.21052631578947367,5489.674569809826,3684350.420840917,0.7393786360986602,0.0003526660404826657,3.343730403276893e-08,4.948931606894839e-09,0.000665320796346003
1340,6206,PAREDONES,0.21052631578947367,5788.930154718785,3697391.5226622424,0.7214586894343301,0.00035227450772120565,3.5041583023719854e-08,4.496836115067779e-09,0.0006653207963460024
1341,6301,SAN FERNANDO,0.21052631578947367,74957.09497531204,4414850.413083628,1.2883525356743688,0.00035498296673339093,1.1740263791834162e-07,1.3711234466101058e-07,0.0006653207963460023
1342,6302,CHEPICA,0.21052631578947367,14884.014513483551,3744238.3449455765,0.8304586907378377,0.0003547480455377402,6.018272187837847e-08,7.192298374929897e-09,0.0006653207963460031
1343,6303,CHIMBARONGO,0.21052631578947367,35527.50878158192,3625835.0898156697,0.9697016882421904,0.00035504238610655284,9.568134937024266e-08,2.9155774059911574e-08,0.0006653207963460023
1344,6304,LOLOL,0.21052631578947367,6612.894403452629,3638760.2942395303,0.7488676786306909,0.00035330906230124544,3.069045506562794e-08,1.2326088328229137e-08,0.0006653207963460033
1345,6305,NANCAGUA,0.21052631578947367,17147.28834870521,4221992.064776576,0.8620484192954395,0.0003546995921728752,4.041665326758499e-08,6.635488910246791e-08,0.000665320796346003
1346,6306,PALMILLA,0.21052631578947367,13440.547988311539,3478585.4003292494,0.8271167941791633,0.00035451894321465564,3.294765644483345e-08,3.1047426885353204e-08,0.0006653207963460032
1347,6307,PERALILLO,0.21052631578947367,11102.103541187427,4324037.1362235155,0.8183301252596749,0.0003541315203994897,3.852723602388983e-08,1.702243352822202e-08,0.0006653207963460031
1348,6308,PLACILLA,0.21052631578947367,8639.679998384026,4036651.1733980677,0.7956961229474993,0.0003544861761446132,3.864548607964484e-08,9.810985004533121e-09,0.0006653207963460027
1349,6309,PUMANQUE,0.21052631578947367,3535.0983894617034,5572556.012580156,0.6362171426651424,0.00035319343813968736,2.611721114254758e-08,1.1396648039137718e-08,0.0006653207963460029
1350,6310,SANTA CRUZ,0.21052631578947367,37166.75057121187,5200823.209966391,1.1368315239121034,0.000354571493366096,7.455824256182813e-08,5.248854275504386e-08,0.0006653207963460022
1351,7101,TALCA,0.21052631578947367,237462.33243987616,5942510.364602133,1.536489753231557,0.000354932943368154,3.643229081395544e-07,3.388123427539031e-07,0.000665320796346005
1352,7102,CONSTITUCION,0.21052631578947367,50651.0690913652,5359824.764579303,1.12451064864996,0.0003521517236525336,9.252202669941177e-08,7.780067502288822e-08,0.0006653207963460018
1353,7103,CUREPTO,0.21052631578947367,9905.26109612948,3520892.081906293,0.7489119069972517,0.00035301729197802277,4.375722733076858e-08,9.030131919916118e-09,0.0006653207963460027
1354,7104,EMPEDRADO,0.21052631578947367,4087.073467031541,3699745.2481143675,0.6814338754511001,0.000352180528103122,3.224681010771164e-08,3.8031880148084865e-09,0.0006653207963460025
1355,7105,MAULE,0.21052631578947367,53237.334429191105,3320890.0177352545,0.9826689926025196,0.0003548559638576756,1.501408161659363e-07,3.028666575820491e-08,0.0006653207963460023
1356,7107,PENCAHUE,0.21052631578947367,8421.670985032362,3919304.0349540026,0.7521568196040097,0.0003543576950346962,3.11780190133952e-08,1.559526612182828e-08,0.0006653207963460028
1357,7108,RIO CLARO,0.21052631578947367,12883.509750879637,3532679.2072751895,0.7435931236711312,0.0003544666580694189,4.0866157531807516e-08,1.9889492401545992e-08,0.0006653207963460032
1358,7109,SAN CLEMENTE,0.21052631578947367,39500.52014204626,3034638.5934991557,0.9650053318828135,0.00035419883582149,1.0539208713162325e-07,3.624307027715094e-08,0.0006653207963460025
1359,7110,SAN RAFAEL,0.21052631578947367,9374.00786834153,4335308.960118366,0.7445932507390719,0.00035507479250547925,3.881335327461005e-08,1.1591128242884708e-08,0.0006653207963460024
1360,7201,CAUQUENES,0.21052631578947367,37084.63557488134,4411989.587726176,1.0686881208578822,0.0003534966546762937,1.2567137146384012e-07,2.4694170453049353e-08,0.0006653207963460028
1361,7202,CHANCO,0.21052631578947367,8203.902057080595,3648241.705177047,0.7593201055986292,0.00035194513504990555,4.166744631072163e-08,5.6506292396552475e-09,0.0006653207963460028
1362,7203,PELLUHUE,0.21052631578947367,7223.326291773434,3503268.9141778355,0.9048007407704188,0.0003517481223960949,3.567596330260071e-08,1.1375170678204273e-08,0.0006653207963460025
1363,7301,CURICO,0.21052631578947367,146016.8489768355,5190248.8417326575,1.3725151389750352,0.0003549330547286702,2.478833264780142e-07,2.2763008517893843e-07,0.0006653207963460024
1364,7302,HUALANE,0.21052631578947367,9468.45081413647,4979923.529892647,0.805747616493643,0.00035377349452803554,4.4102646204948913e-08,1.0521378129099532e-08,0.0006653207963460025
1365,7303,LICANTEN,0.21052631578947367,6928.758266782778,4640812.83303454,0.876481793643019,0.00035302949293846266,3.109619200180149e-08,1.587140564469097e-08,0.000665320796346003
1366,7304,MOLINA,0.21052631578947367,40499.298371158744,4384882.3849712545,1.0679799208087786,0.00035487706277492596,1.0580606873628767e-07,5.058016859410102e-08,0.0006653207963460027
1367,7305,RAUCO,0.21052631578947367,9783.62268468602,3527297.3124689315,0.7824762229509393,0.00035256757911836234,3.5245855809021815e-08,2.1285874626242258e-08,0.0006653207963460029
1368,7306,ROMERAL,0.21052631578947367,16081.17954798392,4071290.2620784743,0.9426565682645118,0.00035485078272144504,3.4954715744925544e-08,4.144459027888391e-08,0.0006653207963460028
1369,7307,SAGRADA FAMILIA,0.21052631578947367,19267.61311098044,4104992.781294003,0.8825833678161417,0.0003545787445729888,4.3112086389046485e-08,3.907308349898252e-08,0.0006653207963460029
1370,7308,TENO,0.21052631578947367,27379.030455900276,4291486.682307084,0.9770370241522379,0.00035505279512584496,6.760026529718559e-08,3.2172581224287537e-08,0.0006653207963460024
1371,7309,VICHUQUEN,0.21052631578947367,5674.049353806018,5239314.327288645,0.9607431601082435,0.00035308997280497867,2.738720716270726e-08,4.508817463947681e-08,0.000665320796346003
1372,7401,LINARES,0.21052631578947367,88052.03406089314,4277551.062920258,1.2671375730270773,0.0003545666677518054,1.90625433426118e-07,1.0127010311645791e-07,0.0006653207963460018
1373,7402,COLBUN,0.21052631578947367,18491.863595083803,3867347.944933493,0.9054738369465923,0.0003539875915404757,5.681654782210775e-08,2.5757296291436964e-08,0.000665320796346003
1374,7403,LONGAVI,0.21052631578947367,26957.112289977616,2941454.129546613,0.8461924556897743,0.000354618667534065,8.571341162137138e-08,1.1524256949086448e-08,0.0006653207963460027
1375,7404,PARRAL,0.21052631578947367,36341.72446516394,4019549.702038924,1.0735696236605425,0.0003543972701519918,1.008582709797595e-07,3.958509286242471e-08,0.000665320796346003
1376,7405,RETIRO,0.21052631578947367,18191.52291438667,3466092.4239042825,0.791998802993422,0.00035071648062292194,6.262417172527087e-08,1.308323647162048e-08,0.0006653207963460025
1377,7406,SAN JAVIER,0.21052631578947367,38617.68985047434,4578031.871657102,1.043956534854632,0.000354806924329405,1.165279470026789e-07,3.5708693891223216e-08,0.0006653207963460031
1378,7407,VILLA ALEGRE,0.21052631578947367,13983.148976498753,3800014.8090791823,0.859968443175561,0.00035476986900179186,6.127163595584479e-08,8.286170827141593e-09,0.000665320796346003
1379,7408,YERBAS BUENAS,0.21052631578947367,17447.955908748787,3799871.8303182474,0.8285476586082816,0.0003545598518765344,5.098628753976048e-08,2.34416653868362e-08,0.0006653207963460033
1380,8101,CONCEPCION,0.21052631578947367,240327.49216049645,5966474.2756846,1.6978280946862379,0.0003516717450765105,9.672541348811805e-08,7.910546549161679e-07,0.0006653207963460035
1381,8102,CORONEL,0.21052631578947367,115165.04299256757,4684353.638844664,1.221883297219769,0.00035096259748911305,2.2353570917974066e-07,1.7253482109766884e-07,0.0006653207963460028
1382,8103,CHIGUAYANTE,0.21052631578947367,99252.49111629497,5801528.162342964,1.2927666767220738,0.00035124843979545436,1.823859193244097e-07,1.0067964791645504e-07,0.0006653207963459981
1383,8104,FLORIDA,0.21052631578947367,8017.898812540891,3470218.3713951246,0.7212110561329909,0.00035206394932223677,4.0305454209548846e-08,6.046751185767425e-09,0.0006653207963460027
1384,8105,HUALQUI,0.21052631578947367,24289.71350319965,3442365.9471308277,0.8520464097105661,0.0003506893729697287,7.776915143010616e-08,1.6870843640139593e-08,0.0006653207963460027
1385,8106,LOTA,0.21052631578947367,43654.133589607234,4149303.219402494,0.9225955641647733,0.00035063790730852995,1.3503640923061408e-07,2.6987122286775162e-08,0.0006653207963460031
1386,8107,PENCO,0.21052631578947367,50387.77701550445,3935717.3616026225,1.0894353636947336,0.00035171812550927034,1.0600419915897806e-07,6.128601605547824e-08,0.000665320796346002
1387,8108,SAN PEDRO DE LA PAZ,0.21052631578947367,143759.39844860646,8098829.570193966,1.449677137868843,0.0003514496747662303,1.8857010510173428e-07,2.3426843312471133e-07,0.000665320796345999
1388,8109,SANTA JUANA,0.21052631578947367,12559.094807816124,4395462.649300487,0.8292673775924099,0.00035071228164911596,5.499311648638915e-08,6.702134852837725e-09,0.0006653207963460028
1389,8110,TALCAHUANO,0.21052631578947367,181014.53296351866,5882994.305277844,1.6167540322756575,0.00035131911886998504,1.5517971977893703e-07,5.033748041454453e-07,0.0006653207963460036
1390,8111,TOME,0.21052631578947367,52416.31967156076,4292687.989849187,1.1005191082509276,0.0003519756424431058,1.3248936410841875e-07,3.951878432033568e-08,0.0006653207963460012
1391,8201,LEBU,0.21052631578947367,24435.339146858947,4844506.438832796,0.9422134569701726,0.00034750906679093674,8.648805966187716e-08,1.1757142853503008e-08,0.000665320796346003
1392,8202,ARAUCO,0.21052631578947367,36252.32966943928,6108149.641981102,0.9541504380251808,0.0003492940037281505,9.883109683402462e-08,3.458232190062897e-08,0.0006653207963460027
1393,8203,CANETE,0.21052631578947367,31834.534134451773,4076019.4040221507,0.924154273399014,0.00034834665047534956,9.287594530037451e-08,2.0573594018681417e-08,0.0006653207963460025
1394,8204,CONTULMO,0.21052631578947367,4994.978484571913,3624843.751766595,0.68767112744974,0.0003485254746966942,3.570943118593749e-08,2.854559907733085e-09,0.0006653207963460021
1395,8205,CURANILAHUE,0.21052631578947367,32201.084628169607,4639828.810863147,0.8181969601476831,0.0003490571276995787,1.0268102772448459e-07,1.527659556253676e-08,0.000665320796346003
1396,8206,LOS ALAMOS,0.21052631578947367,22109.619169936253,4133892.652281084,0.7503992878249407,0.00034858785790257925,7.665947273502354e-08,7.826257892274114e-09,0.0006653207963460028
1397,8207,TIRUA,0.21052631578947367,9502.922489459575,3615049.0114050014,0.653082667028057,0.0003468834679967766,4.801958175995324e-08,2.7881015508102697e-09,0.000665320796346003
1398,8301,LOS ANGELES,0.21052631578947367,196146.38950030092,5401365.390359254,1.3940945090908403,0.0003521711550128593,3.406593752581531e-07,2.563930232415183e-07,0.0006653207963460035
1399,8302,ANTUCO,0.21052631578947367,3822.312561912874,4498151.361780194,0.7135007386541847,0.00035073478894382494,2.8795750908471077e-08,1.0565151191939778e-08,0.0006653207963460029
1400,8303,CABRERO,0.21052631578947367,28435.143737499217,4375637.972198674,0.9597748757045721,0.0003529558464535275,6.841412017689818e-08,3.9276470886481136e-08,0.0006653207963460033
1401,8304,LAJA,0.21052631578947367,22526.607270339133,4012294.725917653,0.953248427458871,0.0003517006978568961,7.201631271817285e-08,2.2618584180841037e-08,0.0006653207963460029
1402,8305,MULCHEN,0.21052631578947367,28182.74241365637,3765178.312710297,0.9324460956199024,0.00035134194664208316,8.927304256151142e-08,1.829644362042384e-08,0.0006653207963460032
1403,8306,NACIMIENTO,0.21052631578947367,27596.888353440092,5132600.886977511,0.9818012712816219,0.00035132550245349666,6.560896994566984e-08,4.476553559244544e-08,0.0006653207963460032
1404,8307,NEGRETE,0.21052631578947367,9937.753816254612,3681136.829962965,0.7400567218421167,0.0003513546787198195,3.5662261130045775e-08,1.8556257778624634e-08,0.0006653207963460029
1405,8308,QUILACO,0.21052631578947367,3716.9439907916967,4141349.965850872,0.6601107805459164,0.00035088004781935663,3.1247722975604026e-08,3.5082923319778334e-09,0.0006653207963460029
1406,8309,QUILLECO,0.21052631578947367,9062.370016770876,4119218.452497728,0.7265745722567464,0.0003515824228314168,4.3733426555151874e-08,6.439327807684353e-09,0.0006653207963460032
1407,8310,SAN ROSENDO,0.21052631578947367,3524.5039348622417,4493572.109635066,0.6416444156525807,0.00035163667093756826,3.335610415970448e-08,1.4666753191747982e-09,0.0006653207963460027
1408,8311,SANTA BARBARA,0.21052631578947367,12174.540187808048,3893130.990497806,0.7960628431212995,0.0003510713813407933,4.082655399574787e-08,2.067424927089081e-08,0.0006653207963460028
1409,8312,TUCAPEL,0.21052631578947367,13425.147684423826,3340833.9665863463,0.8176867117938733,0.0003523484166376418,5.5779910430941106e-08,1.2387182667605295e-08,0.0006653207963460027
1410,8313,YUMBEL,0.21052631578947367,20121.82539976227,3845482.9494022946,0.8549765301408767,0.00035240237307242135,6.662664375251208e-08,1.863803509940991e-08,0.0006653207963460027
1411,8401,CHILLAN,0.21052631578947367,179568.85335200184,5029977.109942772,1.4525838763995131,0.00035391137406575986,3.0954615934858736e-07,2.4681509134019714e-07,0.0006653207963460034
1412,8402,BULNES,0.21052631578947367,20373.408454787084,3313383.523768101,0.8838771474330902,0.00035354653802351164,6.939664308123177e-08,1.4194377529556107e-08,0.0006653207963460031
1413,8403,COBQUECURA,0.21052631578947367,5170.402987835589,3452546.0416723765,0.6891701467947645,0.0003519504420922771,3.6037183393266296e-08,4.1745268503120786e-09,0.0006653207963460023
1414,8404,COELEMU,0.21052631578947367,15743.327480394557,4288494.260432249,0.8064056176725588,0.0003524889041070488,5.738351651883723e-08,1.1498737982180467e-08,0.0006653207963460029
1415,8405,COIHUECO,0.21052631578947367,23762.117843010834,3177913.6540296213,0.8388961183483824,0.0003527951401471878,8.011109700275837e-08,9.455370225894495e-09,0.0006653207963460028
1416,8406,CHILLAN VIEJO,0.21052631578947367,31929.324264019437,4135177.590123171,1.0034449335310998,0.000353822662016363,9.360588371312802e-08,3.011357585432383e-08,0.0006653207963460029
1417,8407,EL CARMEN,0.21052631578947367,11692.188119146094,2952673.205173245,0.7382498846913942,0.000352852048663175,5.092810488212944e-08,5.886525648323649e-09,0.0006653207963460028
1418,8408,NINHUE,0.21052631578947367,5265.258666674734,2812627.0015164884,0.6087758906855467,0.0003528891148739926,3.586125049421847e-08,2.7437993075552363e-09,0.0006653207963460029
1419,8409,NIQUEN,0.21052631578947367,10563.909497523082,3280665.9749796055,0.6359890378502342,0.0003543460938242972,4.6336629062400696e-08,4.137386648798898e-09,0.000665320796346003
1420,8410,PEMUCO,0.21052631578947367,8813.503474842668,3278634.777972207,0.76431358363627,0.00035293003605494164,3.347345069010789e-08,1.825309777633069e-08,0.0006653207963460024
1421,8411,PINTO,0.21052631578947367,10773.359172664359,3568015.248945553,0.9703574086713389,0.00035287178540247124,3.865840414398529e-08,1.6627058134102927e-08,0.0006653207963460028
1422,8412,PORTEZUELO,0.21052631578947367,5100.252235401536,3012924.2311278707,0.6618284361226157,0.0003528556923600887,3.511194212511793e-08,2.5261731022087194e-09,0.0006653207963460025
1423,8413,QUILLON,0.21052631578947367,15759.367901593652,3257508.423473716,0.8866964865491936,0.0003529316504990092,5.6779232097083624e-08,1.3638865702859892e-08,0.0006653207963460027
1424,8414,QUIRIHUE,0.21052631578947367,12443.644641612753,3650805.20166148,0.7621121002452302,0.0003496061181163257,5.5317707706008806e-08,5.960460805931026e-09,0.0006653207963460025
1425,8415,RANQUIL,0.21052631578947367,5741.444569611906,4237779.332144586,0.9312166486238443,0.000352589962631853,2.766569958651484e-08,1.3704936516381239e-08,0.0006653207963460029
1426,8416,SAN CARLOS,0.21052631578947367,50017.69128533582,3841270.7998786266,1.053137817189144,0.0003541591706969735,1.329621733420718e-07,3.775525000326611e-08,0.0006653207963460025
1427,8417,SAN FABIAN,0.21052631578947367,3798.8890821459668,3358633.9109061533,0.6918680495895706,0.00035249578403466047,2.6565140094619577e-08,8.345495745505238e-09,0.0006653207963460025
1428,8419,SAN NICOLAS,0.21052631578947367,10997.571530478392,3128731.0092877857,0.7008939320247481,0.0003536343335044683,3.895471594372838e-08,1.4956674965476213e-08,0.000665320796346003
1429,8420,TREHUACO,0.21052631578947367,4792.15802524261,2705321.717753927,0.650549169567393,0.00035262787538325324,3.440788355601512e-08,2.7773342708959733e-09,0.000665320796346002
1430,8421,YUNGAY,0.21052631578947367,17041.98047589388,4466733.206251589,0.8774040488543133,0.00035262072138022226,5.880213871999395e-08,1.518538905853815e-08,0.0006653207963460029
1431,9101,TEMUCO,0.21052631578947367,310031.49625367054,6574270.673519047,1.6029238286879341,0.00034791963926984607,3.2899124397544393e-07,5.283132663588365e-07,0.0006653207963460051
1432,9102,CARAHUE,0.21052631578947367,24122.805040975338,3724245.0087147923,0.7975221397216774,0.0003462719803769383,8.618658613806122e-08,8.690190588520422e-09,0.0006653207963460031
1433,9103,CUNCO,0.21052631578947367,17553.860220799943,4015336.2033226513,0.8357956731123154,0.0003461010584567012,5.98839517519238e-08,1.4178406233350197e-08,0.0006653207963460025
1434,9104,CURARREHUE,0.21052631578947367,6787.695989618746,3573395.344760289,0.632601655968089,0.0003432166524950232,3.880752250601231e-08,2.5382477606022912e-09,0.0006653207963460033
1435,9105,FREIRE,0.21052631578947367,22575.001093906183,4688306.102717514,0.8555779184457449,0.0003474669644678799,7.190252332951465e-08,1.4871526013921576e-08,0.0006653207963460028
1436,9106,GALVARINO,0.21052631578947367,11295.19623025071,2862263.38340519,0.7062250685833911,0.00034841993003917326,5.448007111245223e-08,3.454270213263516e-09,0.0006653207963460024
1437,9107,GORBEA,0.21052631578947367,14526.84646791547,3715438.357792675,0.8216181996377462,0.00034687706989129397,5.34704340552998e-08,1.3467188015080419e-08,0.0006653207963460028
1438,9108,LAUTARO,0.21052631578947367,35926.413513054016,5335768.972759963,0.9633174012488324,0.00034891617433570034,8.637044491732315e-08,4.822664941712898e-08,0.0006653207963460028
1439,9109,LONCOCHE,0.21052631578947367,21300.84591109242,3860546.073242275,0.856770438581505,0.0003458388332244943,8.512892707334987e-08,1.1416619923608044e-08,0.0006653207963460031
1440,9110,MELIPEUCO,0.21052631578947367,5275.588003960593,4047553.5746592367,0.6230578280460425,0.0003449155435439315,3.7075266350167005e-08,2.459152860087264e-09,0.0006653207963460031
1441,9111,NUEVA IMPERIAL,0.21052631578947367,30857.628227735,3193470.831817098,0.8447288068842161,0.00034709120392154187,9.948649035476773e-08,1.3870734957942828e-08,0.0006653207963460028
