,comuna1,comuna,Exento,L,w,PI,PI_Wr,f,ip,welfare
3402,13302,LAMPA,20.0,96271.55429880512,6663028.634592821,1.3243865972861941,0.00035248250314879063,8.509489768756791e-08,3.5202969697941167e-07,0.000674113524440016
3403,13303,TIL-TIL,20.0,17763.090723630587,4965469.99485503,0.9278214090380117,0.00035171133662561426,3.948345661644509e-08,3.654533345537221e-08,0.0006770109843759536
3404,13401,SAN BERNARDO,20.0,304831.7679621843,4865456.485922018,1.5276253344936204,0.0003534846188110041,4.199093683759293e-07,5.116673860917768e-07,0.0006716945272441506
3405,13402,BUIN,20.0,85498.95596406011,4732678.5988853555,1.286654960818519,0.0003537057927319356,1.1962849051148823e-07,1.3707613037730699e-07,0.0006744881977667566
3406,13403,CALERA DE TANGO,20.0,25498.001933424963,5100775.506696253,1.1159208669631246,0.0003534448000617837,3.435887482434947e-08,5.742984804436103e-08,0.0006729665176652684
3407,13404,PAINE,20.0,69769.35437955041,6282668.429262219,1.176029891472312,0.00035378265397001467,9.709762280857193e-08,1.0904244959034763e-07,0.000671300072497375
3408,13501,MELIPILLA,20.0,121654.3789652381,4136937.3912726357,1.2043190187750268,0.00035297949349251525,2.908649781568879e-07,7.423222156947319e-08,0.0006691236906781188
3409,13503,CURACAVI,20.0,30624.921199342214,4293590.369725058,1.0206856674411808,0.00035205993564795684,7.465631378286712e-08,3.4686423133612906e-08,0.0006704390855440301
3410,13504,MARIA PINTO,20.0,13370.191537174516,3386702.7763409275,0.768189223515573,0.00035230790277702376,3.8945653044535764e-08,2.557571726885056e-08,0.000670103973485478
3411,13505,SAN PEDRO,20.0,9972.432013655389,3702152.4733972815,0.6538730754060241,0.00035324374189887425,4.3683343321766365e-08,7.656998983086712e-09,0.0006716502306131666
3412,13601,TALAGANTE,20.0,72790.3235566441,6137502.474225298,1.2043826421716033,0.00035327219026634604,1.527470466116903e-07,6.987065498460823e-08,0.0006704578676875152
3413,13602,EL MONTE,20.0,37598.25493912366,4356579.174718989,0.993136857477367,0.0003530728583750099,1.0465385712650169e-07,2.992018162608975e-08,0.0006693073709333924
3414,13603,ISLA DE MAIPO,20.0,36986.34271499617,3580563.9988486255,1.0580841189233405,0.0003534116722526323,9.040912232132083e-08,3.3416349172694535e-08,0.0006716350789945606
3415,13604,PADRE HURTADO,20.0,59589.03594738173,5412500.452549747,1.1622354433985835,0.0003531749182757189,1.359196999760173e-07,6.693723593007195e-08,0.0006689267420632957
3416,13605,PENAFLOR,20.0,93896.77547065992,5180459.107931329,1.216557346311723,0.00035296300184831444,2.231593707214847e-07,6.52318358940091e-08,0.0006720426094435864
3417,14101,VALDIVIA,20.0,168625.70261068534,6576817.037257146,1.4227530475336165,0.0003425511887601771,2.495897459505414e-07,2.27927333785745e-07,0.0006768445842204779
3418,14102,CORRAL,20.0,5829.499350841304,3911395.372795646,0.7061373452349434,0.00034165208000616214,4.305062559971924e-08,3.8419910534268275e-09,0.0006700216308183741
3419,14103,LANCO,20.0,18207.748553576403,3940473.51400545,0.8406915831548833,0.0003446862976839021,7.748774926627521e-08,5.468444964183231e-09,0.0006688657359291515
3420,14104,LOS LAGOS,20.0,23065.45674026302,3832152.6651461143,0.8790250505177033,0.0003429612248483798,7.283556130238531e-08,1.686331207548891e-08,0.0006709801954661355
3421,14105,MAFIL,20.0,7519.866106888596,4468541.650319464,0.7455183880698611,0.0003438488726549266,4.511597305611541e-08,3.1177427073312547e-09,0.0006710183840033827
3422,14106,MARIQUINA,20.0,23003.39175989507,4450671.209100921,0.8980438784096929,0.0003441532869177165,8.226811324604026e-08,1.232466548897629e-08,0.0006688631780222196
3423,14107,PAILLACO,20.0,21296.39152721321,4033481.4983632183,0.844973916465699,0.000341964816226958,7.843202946145152e-08,1.14628584653127e-08,0.0006697118806583796
3424,14108,PANGUIPULLI,20.0,36627.0665148961,3911978.5068395226,1.0083524808994762,0.000343099861808497,5.267305397808173e-08,7.985236488494178e-08,0.0006708583058691572
3425,14201,LA UNION,20.0,44147.75322531648,4209134.50274071,1.0416572675534033,0.0003408194122087882,1.1672834305757352e-07,3.502671648690258e-08,0.0006704263589277662
3426,14202,FUTRONO,20.0,16730.67330258365,4295401.740808382,0.900185807666945,0.00034081395565083644,5.7085314610398443e-08,1.3766511699108572e-08,0.0006719010906418142
3427,14203,LAGO RANCO,20.0,10950.067817360099,3335731.396924239,0.840604470142079,0.0003391826343407803,4.739533617703611e-08,7.49579665111379e-09,0.0006721857554748463
3428,14204,RIO BUENO,20.0,33509.637152727155,3911745.535196245,0.941416857265022,0.00033893996856485887,1.0727713632103035e-07,1.8341761682017684e-08,0.0006691643857039735
3429,15101,ARICA,20.0,244129.26913951014,5409845.013938635,1.2393567609988434,0.00028114301346896626,4.77963068170563e-07,2.3836583420635264e-07,0.0006727286634627585
3430,15102,CAMARONES,20.0,791.8325166768252,2866183.177607479,0.5688669932281648,0.0002843609529389364,3.075985732631699e-08,1.3689710068869383e-09,0.0006700458778142527
3431,15201,PUTRE,20.0,2112.271606595667,4508138.093469726,0.5202158760595282,0.000276529588146446,3.261873384854121e-08,3.6531745495228834e-09,0.0006697943318729152
3432,1101,IQUIQUE,22.0,200897.0000000021,5982956.640000156,1.3691086169037314,0.0002912656631946286,7.832580514628991e-08,6.775274490462007e-07,0.0006666277444989673
3433,1107,ALTO HOSPICIO,22.0,124872.00000000314,4861468.560000138,0.9911224474494735,0.0002907575529302712,3.1412085001685455e-07,5.686175735189505e-08,0.000666627744498966
3434,1401,POZO ALMONTE,22.0,14361.000000000022,5766525.000000066,0.7485799838708715,0.0002907378109255091,4.3098478743768586e-08,5.658515394993158e-08,0.0006666277444989671
3435,1402,CAMINA,22.0,1276.9999999999773,3294663.719999831,0.4299869776140952,0.0002852618837043224,3.1961233746243037e-08,2.669691962262009e-10,0.0006666277444989665
3436,1404,HUARA,22.0,2965.999999999982,3724312.5599999605,0.5645199300390557,0.0002892202392176885,3.402946088755316e-08,7.051290666372247e-09,0.0006666277444989669
3437,1405,PICA,22.0,6649.9999999999745,5463336.359999994,0.7842381417720778,0.0002908373920722225,3.2441636973213344e-08,5.7942516883852824e-08,0.0006666277444989671
3438,2101,ANTOFAGASTA,22.0,389812.00000000244,7926654.000000173,1.7474731067738731,0.00030619406607507605,1.6861673504783002e-07,1.4898647247071656e-06,0.0006666277444989674
3439,2103,SIERRA GORDA,22.0,3204.999999999945,5594223.719999796,0.8515661701312859,0.0003040869210412863,3.0246292372637506e-08,8.678780384672612e-08,0.000666627744498967
3440,2104,TALTAL,22.0,13296.000000000015,5551316.280000032,0.8946753813075862,0.0003152555603454272,4.573302466674203e-08,2.1694859528850058e-08,0.000666627744498967
3441,2201,CALAMA,22.0,181897.0000000067,7278192.720000716,1.3226797934884966,0.0002986556609585902,1.3504085612027516e-07,3.229727346803538e-07,0.0006666277444989811
3442,2203,SAN PEDRO DE ATACAMA,22.0,7839.999999999973,5498250.000000011,0.7960886879341327,0.0002960173933126131,3.603471154002758e-08,3.150988079859614e-08,0.0006666277444989672
3443,2301,TOCOPILLA,22.0,27996.000000000266,5553338.640000094,0.8714501107514072,0.0002992118940531253,8.367795805562461e-08,3.361611382185407e-08,0.0006666277444989664
3444,2302,MARIA ELENA,22.0,4839.99999999998,6229655.9999999525,0.8736772026693473,0.00029934348772157703,2.8973265846855364e-08,4.9014942929278504e-08,0.0006666277444989665
3445,3101,COPIAPO,22.0,178788.00000000375,6952598.280000126,1.350958717935193,0.00032622755357459914,2.3599219530781525e-07,2.6925600880173324e-07,0.0006666277444989648
3446,3102,CALDERA,22.0,18100.99999999999,4949001.000000039,0.9691698716440527,0.00032400464553157294,5.2789585402259654e-08,3.585324590547189e-08,0.0006666277444989675
3447,3103,TIERRA AMARILLA,22.0,17856.99999999997,4873546.5599999875,0.8694925688210661,0.0003264098596596077,4.259228510655725e-08,9.50164473673343e-08,0.0006666277444989672
3448,3201,CHANARAL,22.0,13659.99999999999,4968844.920000026,0.8337861599587142,0.0003204052301940745,4.796986946788402e-08,2.506681599660742e-08,0.0006666277444989672
3449,3202,DIEGO DE ALMAGRO,22.0,14656.000000000007,7231266.720000034,0.9915951186022736,0.00032073908539890833,3.9034314157993394e-08,4.6570632081408425e-08,0.0006666277444989669
3450,3301,VALLENAR,22.0,53550.00000000012,5576838.000000042,1.0804732117752387,0.00033150228554999794,1.3822964090507258e-07,4.712697475629168e-08,0.000666627744498967
3451,3302,ALTO DEL CARMEN,22.0,6518.999999999952,4113549.719999954,0.6545686082510118,0.0003301155356888993,4.216654021422189e-08,3.368818141321452e-09,0.0006666277444989667
3452,3304,HUASCO,22.0,10594.999999999955,5280609.359999971,0.8298931790477542,0.0003297402774685491,4.154026049886489e-08,3.691574624134532e-08,0.0006666277444989675
3453,4101,LA SERENA,22.0,225177.99999998749,6726470.99999993,1.5599399401064638,0.0003383220782801924,1.554245735259941e-07,4.4660843903432765e-07,0.0006666277444989765
3454,4102,COQUIMBO,22.0,242096.00000000116,4630233.720000069,1.4519530377567536,0.00033888605635340767,4.471558257031062e-07,2.769431365026919e-07,0.0006666277444989686
3455,4103,ANDACOLLO,22.0,11554.999999999925,4444008.35999997,0.8140518728724769,0.0003384120713772336,4.4913370372338814e-08,2.1265987113536117e-08,0.0006666277444989665
3456,4104,LA HIGUERA,22.0,4726.999999999968,3645497.6399999503,0.7126313574206312,0.0003362138983409653,3.520815729364872e-08,1.3508438327140468e-08,0.0006666277444989665
3457,4106,VICUNA,22.0,26873.99999999996,4143605.6400000066,0.9048195296198095,0.00033602808683693303,9.442948442461437e-08,1.9418867830390693e-08,0.0006666277444989674
3458,4201,ILLAPEL,22.0,32930.99999999993,4633434.719999992,0.9348482549468522,0.0003447298585842324,1.052583394565082e-07,2.2245963283893863e-08,0.0006666277444989672
3459,4202,CANELA,22.0,9910.99999999995,3090074.999999971,0.7299225049137221,0.00034450130943564506,4.9785131937029256e-08,1.183586518091892e-08,0.0006666277444989665
3460,4203,LOS VILOS,22.0,20390.999999999913,4084863.7199999844,1.012369851432216,0.0003470067940370619,7.136246956067605e-08,2.3457487875016166e-08,0.0006666277444989671
3461,4204,SALAMANCA,22.0,27510.99999999985,5161448.999999975,0.9539855514328082,0.0003436524593170045,6.246338157984664e-08,4.9975821851693583e-08,0.000666627744498967
3462,4301,OVALLE,22.0,123239.00000000068,5000365.560000035,1.1709144831785072,0.0003408008220952251,2.8292412602149064e-07,9.64967985701284e-08,0.000666627744498966
3463,4302,COMBARBALA,22.0,15452.999999999918,3607514.6399999717,0.7385903786350165,0.00034250553438761364,7.812367155766228e-08,3.720434888489445e-09,0.0006666277444989672
3464,4303,MONTE PATRIA,22.0,34071.99999999991,3865836.359999989,0.8093171350804342,0.00033970902391076247,1.344060322620781e-07,8.269408895210895e-09,0.0006666277444989669
3465,4304,PUNITAQUI,22.0,10922.999999999925,3861424.919999973,0.7064205679506774,0.00034023395476504215,5.846296491593999e-08,6.53920600426173e-09,0.000666627744498967
3466,4305,RIO HURTADO,22.0,4991.999999999955,3365167.9199999426,0.6133774546667095,0.0003394155046465104,4.0632837809289776e-08,3.950150911162338e-09,0.0006666277444989666
3467,5101,VALPARAISO,22.0,295926.9999999766,5041031.279999892,1.606489467851835,0.00035027437839148343,2.901180869302539e-07,5.202067758490698e-07,0.0006666277444989802
3468,5102,CASABLANCA,22.0,29825.99999999985,4420343.639999977,1.1249104180387746,0.00035144426290629967,4.479849782176722e-08,1.3067098580825416e-07,0.0006666277444989676
3469,5103,CONCON,22.0,51532.99999999978,7202297.27999997,1.4298316166087777,0.000349993288707657,3.274370295122209e-08,2.076860978759106e-07,0.0006666277444989672
3470,5105,PUCHUNCAVI,22.0,18483.99999999992,3656668.0799999735,1.1860353980495248,0.0003496663549580155,4.1791048149744714e-08,6.912832603969032e-08,0.0006666277444989669
3471,5107,QUINTERO,22.0,28580.99999999991,5033797.919999987,1.144847033394747,0.00035381207078561094,5.7028966881393484e-08,6.18048102702987e-08,0.0006666277444989671
3472,5109,VINA DEL MAR,22.0,326759.9999999997,7476031.560000011,1.8150720475924629,0.0003501588496813788,1.4211989517207103e-07,1.091978115057695e-06,0.0006666277444989677
3473,5301,LOS ANDES,22.0,68733.9999999998,6009853.919999985,1.2456341439017475,0.00035110002746111376,1.38340359649881e-07,8.843291367684466e-08,0.0006666277444989669
3474,5302,CALLE LARGA,22.0,15020.999999999898,3967180.0799999735,0.8714579458036832,0.0003512100229870484,5.7417723849217405e-08,1.5133512745348913e-08,0.0006666277444989669
3475,5303,RINCONADA,22.0,11027.999999999896,4669835.999999935,0.8944993002038396,0.00034353064650841027,4.752946495219006e-08,9.56949853165376e-09,0.0006666277444989665
3476,5304,SAN ESTEBAN,22.0,19042.99999999993,4170485.6399999713,0.9450700712276096,0.0003507869367244137,6.827095124385409e-08,1.3012553483181268e-08,0.0006666277444989671
3477,5401,LA LIGUA,22.0,33883.9999999998,4770756.719999989,1.0420428312983325,0.00034929485759705635,1.0035430726813756e-07,3.058598369030891e-08,0.000666627744498967
3478,5402,CABILDO,22.0,20134.99999999984,9730553.27999991,0.867760048652682,0.0003486228426163939,7.437494752107946e-08,1.356685834252936e-08,0.0006666277444989664
3479,5403,PAPUDO,22.0,5339.9999999999445,5161769.279999898,1.0650834191442367,0.0003487885530976778,3.2502421235742e-08,4.159410450598642e-08,0.0006666277444989672
3480,5404,PETORCA,22.0,10383.999999999907,4502093.279999939,0.7502705783055009,0.0003472358269719431,5.18510873930439e-08,7.097861797443311e-09,0.000666627744498967
3481,5501,QUILLOTA,22.0,95852.00000000003,4953916.079999992,1.2348613570574645,0.00035024379868422696,2.3253175278509232e-07,8.030382668479237e-08,0.0006666277444989665
3482,5502,LA CALERA,22.0,55554.9999999998,4489057.079999995,1.1134488585231386,0.00035061038318333164,1.4117737714115628e-07,5.9525253794744535e-08,0.0006666277444989675
3483,5503,HIJUELAS,22.0,18211.999999999894,4217506.919999982,0.8601251196263442,0.0003507864272338537,5.280897587700535e-08,2.1040367861544855e-08,0.0006666277444989669
3484,5504,LA CRUZ,22.0,20188.99999999991,4439320.559999987,0.9899418569943176,0.00035040052847123157,7.188536053304504e-08,1.5519543427864816e-08,0.0006666277444989669
3485,5506,NOGALES,22.0,23924.999999999927,3659704.9199999897,0.9545810489827083,0.000350506345439774,7.541864205269438e-08,1.8159822089430137e-08,0.0006666277444989671
3486,5601,SAN ANTONIO,22.0,97481.00000000036,4211431.560000023,1.3305415230285271,0.0003525692457023463,1.29515723449264e-07,1.8599373990065519e-07,0.0006666277444989664
3487,5602,ALGARROBO,22.0,10699.999999999893,7446391.55999987,1.3377590483768211,0.0003517973557354908,3.1151092873763754e-08,1.1223399763976921e-07,0.000666627744498967
3488,5603,CARTAGENA,22.0,20562.9999999999,3952836.3599999836,1.0032208819293622,0.000352415289579873,7.971871082905358e-08,1.5071360390558927e-08,0.0006666277444989669
3489,5604,EL QUISCO,22.0,13640.999999999924,3905401.9199999813,1.1238416704697654,0.00035182602920089205,6.216195071315238e-08,2.1934958471092763e-08,0.0006666277444989669
3490,5605,EL TABO,22.0,10591.999999999924,5389774.559999939,1.043185394700134,0.00035203349077387507,6.322052335738766e-08,1.4363948766834566e-08,0.0006666277444989667
3491,5606,SANTO DOMINGO,22.0,9551.999999999854,6358771.559999794,1.2330838178232264,0.00035264252907939105,2.876111019273978e-08,2.846351965872983e-07,0.0006666277444989667
3492,5701,SAN FELIPE,22.0,74811.99999999977,5510534.279999996,1.1943627387230402,0.0003508577058036546,1.860826590363993e-07,7.407998041687185e-08,0.000666627744498967
3493,5702,CATEMU,22.0,14150.9999999999,3555568.0799999773,0.8644724926256829,0.00035072239738283213,6.193683937382249e-08,9.147744034568339e-09,0.0006666277444989671
3494,5703,LLAY-LLAY,22.0,24954.999999999858,4259057.999999978,0.9176961076905645,0.0003512222623269814,8.361097518377676e-08,1.576490188368672e-08,0.0006666277444989671
3495,5704,PANQUEHUE,22.0,7386.999999999936,4723825.07999993,0.8448549431661675,0.00035072349064577373,3.7075320848752506e-08,1.037550553992363e-08,0.0006666277444989669
3496,5705,PUTAENDO,22.0,16532.999999999924,3348637.079999981,0.834603924224805,0.0003501956462641622,7.130545095119316e-08,4.732730138663173e-09,0.0006666277444989674
3497,5706,SANTA MARIA,22.0,16004.99999999991,4060388.2799999616,0.8298983900920257,0.0003505869877340193,6.90479286960132e-08,7.539496896246357e-09,0.0006666277444989669
3498,5801,QUILPUE,22.0,173617.00000000175,6442086.00000001,1.3915413323497505,0.0003505838045230764,3.596771902671806e-07,1.2987740195918502e-07,0.000666627744498964
3499,5802,LIMACHE,22.0,46021.999999999985,4345213.079999994,1.1114423006794225,0.00035075884267831483,1.1849933446469068e-07,3.316528520153589e-08,0.0006666277444989664
3500,5803,OLMUE,22.0,16161.999999999885,4620627.719999964,1.0469079996678006,0.000350892149896862,4.609174498982206e-08,2.2450614731807664e-08,0.0006666277444989669
3501,5804,VILLA ALEMANA,22.0,145139.00000000081,5886712.080000005,1.2844571947175936,0.0003506101284985978,3.681886537814549e-07,5.515467303949847e-08,0.0006666277444989654
3502,6101,RANCAGUA,22.0,234724.00000000052,5375022.720000027,1.5537555929450286,0.000354845391772743,3.7666811698184596e-07,3.678648012626054e-07,0.000666627744498967
3503,6102,CODEGUA,22.0,14587.99999999991,4669010.279999961,0.858470134317961,0.0003540222411875549,5.335574789068932e-08,1.262192457042759e-08,0.0006666277444989669
3504,6103,COINCO,22.0,7240.999999999941,3560979.7199999522,0.7149386058741732,0.0003539574879707775,4.152833049765443e-08,5.443560517049138e-09,0.000666627744498967
3505,6104,COLTAUCO,22.0,20077.999999999898,4550977.919999976,0.8550544384365067,0.000353976214434786,8.285385504842564e-08,4.817618198899368e-09,0.0006666277444989672
3506,6105,DONIHUE,22.0,20676.99999999986,5257847.27999996,0.9283386615947727,0.00035392385686966606,5.979370946888719e-08,2.5754919899130717e-08,0.0006666277444989671
3507,6106,GRANEROS,22.0,34676.9999999998,4600607.639999984,1.0375413394269661,0.0003542451320286993,1.01015753547692e-07,2.8131436949490975e-08,0.0006666277444989664
3508,6107,LAS CABRAS,22.0,24294.999999999887,3798227.9999999786,1.3147872758079777,0.0003539521524433891,4.48355633475261e-08,1.6841156185484223e-07,0.0006666277444989674
3509,6108,MACHALI,22.0,54518.99999999986,7927066.559999983,1.327918158842324,0.00035397613530760815,4.6982728314571226e-08,1.1097392359695151e-07,0.0006666277444989674
3510,6109,MALLOA,22.0,13936.999999999938,4230238.079999974,0.8448003021477243,0.0003544602092173641,5.677687540114889e-08,9.520570442163135e-09,0.0006666277444989671
3511,6110,SAN FRANCISCO DE MOSTAZAL,22.0,26930.999999999865,4589728.919999978,1.0429697602353039,0.0003541302911581216,4.832909552650129e-08,5.293010637145313e-08,0.0006666277444989667
3512,6111,OLIVAR,22.0,15488.999999999874,4642104.719999968,0.8719801999250423,0.00035431264534933264,4.9318776642728595e-08,1.703914052106801e-08,0.000666627744498967
3513,6112,PEUMO,22.0,16272.999999999896,4005271.5599999777,0.8389591061344629,0.0003540306620962033,5.884127728759383e-08,1.4300877368095616e-08,0.0006666277444989669
3514,6113,PICHIDEGUA,22.0,20399.999999999865,3694691.9999999776,0.84281473066356,0.00035381318742055626,7.076866174234933e-08,1.348431174868557e-08,0.000666627744498967
3515,6114,QUINTA DE TILCOCO,22.0,13407.999999999904,5075733.719999949,0.7987604632279813,0.0003494549643724205,5.575559518731618e-08,1.0287595837255958e-08,0.0006666277444989671
3516,6115,RENGO,22.0,62283.9999999999,4271317.079999997,1.1205346814735735,0.00035439001828040524,1.5904866686410205e-07,5.321030988664733e-08,0.0006666277444989671
3517,6116,REQUINOA,22.0,34478.99999999984,4727590.5599999875,1.075590116178081,0.00035507157616932703,6.846483088974341e-08,4.6610321154306776e-08,0.0006666277444989659
3518,6117,SAN VICENTE,22.0,47612.99999999992,5086752.359999991,1.115741701186264,0.0003543061236638022,1.1030548600806404e-07,5.0772410497703416e-08,0.0006666277444989666
3519,6201,PICHILEMU,22.0,14586.999999999936,5370687.359999972,1.0350343728152334,0.0003521168782492949,5.079508236335293e-08,1.935885289035946e-08,0.000666627744498967
3520,6202,LA ESTRELLA,22.0,3332.999999999958,3908495.639999888,0.7747191478500488,0.00035343135372324045,2.9177591190163436e-08,2.1262311193617556e-08,0.0006666277444989669
3521,6203,LITUECHE,22.0,6384.999999999958,4056986.999999955,0.8226176699974033,0.000353215844867133,3.336543297436324e-08,9.866506336701463e-09,0.0006666277444989671
3522,6204,MARCHIGUE,22.0,7636.999999999937,4020946.0799999577,0.7691576479140267,0.0003536583639892295,3.356625683903124e-08,1.3317206507829667e-08,0.0006666277444989666
3523,6205,NAVIDAD,22.0,5993.999999999951,3703808.2799999537,0.7393836785938445,0.00035238725232099907,3.933290343649754e-08,3.424570435929683e-09,0.0006666277444989669
3524,6206,PAREDONES,22.0,6330.999999999948,3716661.719999956,0.7214613697516751,0.0003519947538565787,4.146126461840534e-08,2.6725001577922218e-09,0.0006666277444989663
3525,6301,SAN FERNANDO,22.0,74435.00000000004,4406989.920000013,1.2883566723295172,0.0003547008532507232,1.3089535259148407e-07,1.221649479820666e-07,0.0006666277444989665
3526,6302,CHEPICA,22.0,16277.999999999924,3761164.9199999757,0.8304607960154129,0.00035446583926216046,7.102276967552877e-08,4.231612907699292e-09,0.0006666277444989671
3527,6303,CHIMBARONGO,22.0,37875.999999999854,3637051.080000002,0.9697042978228617,0.00035476001027259514,1.1088288358447559e-07,2.4300660048810053e-08,0.0006666277444989672
3528,6304,LOLOL,22.0,7052.999999999936,3653770.079999962,0.74887017786244,0.0003530283312357156,3.601727978221175e-08,1.0545502254331804e-08,0.0006666277444989667
3529,6305,NANCAGUA,22.0,17146.999999999905,4217168.279999966,0.8620510802609784,0.00035441765260719543,4.596808131849937e-08,6.107111412465051e-08,0.000666627744498967
3530,6306,PALMILLA,22.0,13467.999999999909,3475219.079999978,0.827119864935874,0.0003542374059161246,4.0572626497592875e-08,2.3739829177334197e-08,0.0006666277444989674
3531,6307,PERALILLO,22.0,11741.999999999925,4336578.359999974,0.8183333307885091,0.00035385037522776635,4.5901744600816193e-08,1.3658843861554564e-08,0.0006666277444989669
3532,6308,PLACILLA,22.0,9311.999999999945,4053704.2799999695,0.7956988636705733,0.00035420455403174393,4.5902602169078897e-08,7.2455377415492084e-09,0.0006666277444989666
3533,6309,PUMANQUE,22.0,3451.9999999999463,5554973.999999838,0.6362197504627133,0.00035291311255743565,3.0828539103251364e-08,5.732844777466835e-09,0.0006666277444989671
3534,6310,SANTA CRUZ,22.0,38027.9999999999,5202788.279999993,1.136835261450392,0.00035428973866970096,8.535728264211387e-08,4.5573302399575886e-08,0.0006666277444989664
3535,7101,TALCA,22.0,236036.9999999999,5932584.360000049,1.5364870199901006,0.00035464880476989113,3.987229641756305e-07,3.0117357589809526e-07,0.0006666277444989674
3536,7102,CONSTITUCION,22.0,51030.999999999956,5355988.079999995,1.1245088449449905,0.0003518698833458802,1.1146302253285237e-07,6.084312745229834e-08,0.0006666277444989662
3537,7103,CUREPTO,22.0,10731.999999999942,3536633.279999977,0.7489120385424808,0.0003527354914119083,5.153299420688809e-08,6.7358997542808055e-09,0.0006666277444989671
3538,7104,EMPEDRADO,22.0,4475.9999999999545,3720632.9999999306,0.6814320689784096,0.0003518982348280947,3.831275008922718e-08,1.9815375972492256e-09,0.0006666277444989667
3539,7105,MAULE,22.0,57426.99999999998,3333123.3600000003,0.9826666664682563,0.0003545716434946304,1.770189290881243e-07,2.117785214846792e-08,0.0006666277444989667
3540,7107,PENCAHUE,22.0,8833.999999999945,3929966.2799999625,0.7521556863933366,0.0003540741294374615,4.0843114936264474e-08,8.795113350202349e-09,0.0006666277444989673
3541,7108,RIO CLARO,22.0,13496.999999999902,3541372.0799999814,0.743592983696074,0.0003541835501387309,5.232739458764429e-08,1.2060729090583378e-08,0.0006666277444989669
3542,7109,SAN CLEMENTE,22.0,41915.99999999997,3043861.92000001,0.9650036495107666,0.00035391529956973203,1.2322144436254382e-07,2.9257712921090186e-08,0.000666627744498967
3543,7110,SAN RAFAEL,22.0,10044.999999999922,4351255.559999961,0.7445925121378176,0.0003547908661355933,4.666769540134016e-08,8.239501434953489e-09,0.0006666277444989671
3544,7201,CAUQUENES,22.0,40134.99999999993,4429096.920000002,1.0686830648514694,0.00035321244915124353,1.475292105267316e-07,1.8304075182104593e-08,0.0006666277444989671
3545,7202,CHANCO,22.0,8957.999999999947,3665946.3599999733,0.7593170383959978,0.000351662460728166,4.946640175262314e-08,3.2625984959288985e-09,0.0006666277444989666
3546,7203,PELLUHUE,22.0,7744.999999999966,3520355.9999999786,0.9047967744399502,0.0003514654651313451,4.323202950046611e-08,8.004647436269287e-09,0.0006666277444989667
3547,7301,CURICO,22.0,146612.00000000052,5185345.560000024,1.3725165456864608,0.000354650076329842,2.7782384669934345e-07,2.012621867164662e-07,0.0006666277444989663
3548,7302,HUALANE,22.0,10203.999999999925,4999297.079999951,0.8057481524919513,0.00035349129224899393,5.355952351850513e-08,6.36186773251384e-09,0.0006666277444989672
3549,7303,LICANTEN,22.0,7248.999999999935,4653419.639999945,0.8764826854158254,0.00035274802912292933,3.899857266581808e-08,1.0681575728949129e-08,0.0006666277444989673
3550,7304,MOLINA,22.0,42530.99999999981,4394614.080000003,1.0679801106804523,0.00035459377850734805,1.2103025227198499e-07,4.525291228687702e-08,0.0006666277444989669
3551,7305,RAUCO,22.0,10181.999999999936,3535678.919999962,0.7824702325301052,0.00035228291831007754,4.780120988123906e-08,1.1615465833832678e-08,0.0006666277444989667
3552,7306,ROMERAL,22.0,15350.99999999996,4049330.2799999868,0.9426578223143002,0.00035456799627788617,3.9755919551024684e-08,3.274622479378683e-08,0.0006666277444989675
3553,7307,SAGRADA FAMILIA,22.0,19654.999999999916,4106587.559999983,0.8825840011619229,0.000354295921609491,5.1327879954253024e-08,3.3047391553541875e-08,0.0006666277444989672
3554,7308,TENO,22.0,28660.999999999894,4300191.719999998,0.9770387666605386,0.00035477003527433924,7.871256871962816e-08,2.696612537630207e-08,0.0006666277444989674
3555,7309,VICHUQUEN,22.0,5117.999999999952,5153789.279999907,0.960744846154769,0.00035280876438010904,3.1148976081886773e-08,3.352231191530464e-08,0.0006666277444989669
3556,7401,LINARES,22.0,91303.00000000023,4283305.920000016,1.2671326612255929,0.00035428195530410803,2.2013449191168227e-07,8.553164409308246e-08,0.0006666277444989666
3557,7402,COLBUN,22.0,19529.99999999991,3878446.079999991,0.9054707894547768,0.00035370355484727123,6.587278808024704e-08,2.2505913356915893e-08,0.0006666277444989665
3558,7403,LONGAVI,22.0,29419.99999999993,2954538.9600000004,0.8461885320079312,0.0003543335988658895,1.0040390597665235e-07,7.92307025951895e-09,0.0006666277444989669
3559,7404,PARRAL,22.0,38402.99999999998,4030425.0000000093,1.0735635439406166,0.0003541119554226826,1.1917894989968473e-07,3.126355742751897e-08,0.000666627744498967
3560,7405,RETIRO,22.0,19687.99999999992,3480187.9199999897,0.7920040989349386,0.00035043917919177353,7.246593816861089e-08,1.1017592563836903e-08,0.0006666277444989667
3561,7406,SAN JAVIER,22.0,41180.99999999988,4591944.000000004,1.0439535961205473,0.00035452245799709334,1.384463327108067e-07,2.646740993148052e-08,0.0006666277444989673
3562,7407,VILLA ALEGRE,22.0,15273.999999999956,3817632.7199999825,0.8599658064850031,0.00035448532854128487,7.190306657975719e-08,5.6597862265951525e-09,0.0006666277444989671
3563,7408,YERBAS BUENAS,22.0,18382.999999999898,3809790.7199999862,0.8285449616148259,0.00035427540170544395,5.965553853688222e-08,1.9780249365631383e-08,0.000666627744498967
