,comuna1,comuna,delta2,L,w,PI,f,ip,welfare,PI_Wr
5564,13113,LA REINA,0.9605263157894738,101117.81164734245,14601682.023234708,1.593534773880893,3.287263787769899e-08,4.0243524067826697e-07,0.0006703691500675969,0.0003567893378001204
5565,13114,LAS CONDES,0.9605263157894738,243541.9634165132,18504438.84108221,2.15189273609028,2.9684240989203824e-08,2.800645320651612e-06,0.0006703691500675975,0.00035667504608967324
5566,13115,LO BARNECHEA,0.9605263157894738,107721.66711885176,11128746.741693927,1.8170853462107281,3.6660567619218656e-08,1.6413607840393755e-06,0.0006703691500675972,0.0003561650695992365
5567,13116,LO ESPEJO,0.9605263157894738,126159.17526225744,3989214.4216726096,1.153008469677251,3.425090657689164e-07,3.517813687458365e-08,0.0006703691500675957,0.00035713364418526154
5568,13118,MACUL,0.9605263157894738,124934.01995291135,5820055.21139466,1.4326258458519436,1.0643411763627405e-07,3.049198570775983e-07,0.0006703691500675973,0.00035696892987091875
5569,13119,MAIPU,0.9605263157894738,564726.6703634606,6209983.288128411,1.6897069097825699,1.0059275851658276e-06,5.830494991839972e-07,0.0006703691500676052,0.0003572000803012206
5570,13120,NUNOA,0.9605263157894738,228108.02834899764,13773373.50771603,1.754485121841782,4.1596342637154416e-08,7.399972406106148e-07,0.0006703691500675975,0.00035690456701141385
5571,13121,PEDRO AGUIRRE CERDA,0.9605263157894738,127254.6951161019,5159225.234955879,1.21194825126058,3.1913925481344664e-07,6.279720495928915e-08,0.0006703691500675955,0.0003570656417258465
5572,13122,PENALOLEN,0.9605263157894738,232493.09801156135,7578150.374961573,1.5787631037191847,1.5195795160739322e-07,4.337522128816748e-07,0.0006703691500675666,0.00035684731965780677
5573,13123,PROVIDENCIA,0.9605263157894738,131169.22896844655,16665402.313411893,1.8935311998317452,3.0065301052087515e-08,1.1199905152162582e-06,0.0006703691500675973,0.00035686626581170675
5574,13124,PUDAHUEL,0.9605263157894738,238275.678987561,4721863.969031848,1.5054458255061192,2.591872952016153e-07,6.127397724526043e-07,0.0006703691500675969,0.00035705259810877465
5575,13125,QIULICURA,0.9605263157894738,224254.8569958343,5605272.701586254,1.5519821637437055,2.4096846187351453e-07,8.753325515753817e-07,0.0006703691500675972,0.0003568155933057805
5576,13126,QUINTA NORMAL,0.9605263157894738,113985.96224823516,4999540.046011747,1.3240868078709793,1.467497015804978e-07,1.890841666044471e-07,0.0006703691500675956,0.0003569571755897686
5577,13127,RECOLETA,0.9605263157894738,170105.35080369833,6006193.340888076,1.4501139661020448,1.304127661011624e-07,5.029921816778174e-07,0.0006703691500675972,0.000356840882286901
5578,13129,SAN JOAQUIN,0.9605263157894738,105090.61605476556,4584896.895238016,1.3156603534749642,1.0510402127753958e-07,2.1101438107280872e-07,0.0006703691500675965,0.0003570199275177143
5579,13130,SAN MIGUEL,0.9605263157894738,114831.52632289495,7751716.820872615,1.5204940545464256,4.84777344623041e-08,2.6404559109552894e-07,0.0006703691500675973,0.000357053682910265
5580,13131,SAN RAMON,0.9605263157894738,104930.67141134694,4272448.589987698,1.1100816093250583,2.848989787609674e-07,2.846315775719453e-08,0.0006703691500675957,0.0003571163998111495
5581,13132,VITACURA,0.9605263157894738,82578.5054182521,22890824.222892735,1.8326294405305594,2.84239538033371e-08,1.0218294816942377e-06,0.0006703691500675969,0.00035669086413158525
5582,13201,PUENTE ALTO,0.9605263157894738,648137.6328475979,4944482.697187975,1.5849235792022944,1.60911220860244e-06,3.4581622274510785e-07,0.0006703691500675982,0.0003531574990235695
5583,13202,PIRQUE,0.9605263157894738,22819.77416999618,8750548.858089918,1.0978667682436523,3.4274257980051655e-08,9.158457439360869e-08,0.0006703691500675968,0.0003532088392970512
5584,13203,SAN JOSE DE MAIPO,0.9605263157894738,15226.02316522043,5373114.405607648,1.028452207312738,3.643677328851409e-08,4.978419094485534e-08,0.0006703691500675969,0.00035202451103578654
5585,13301,COLINA,0.9605263157894738,128377.48505753756,9665122.662638541,1.5823810209404718,9.396558481284397e-08,5.321327168529835e-07,0.0006703691500675969,0.00035238752325992336
5586,13302,LAMPA,0.9605263157894738,96976.30201644216,6668296.370082834,1.3243880253964182,8.652263367992139e-08,3.5066426705472236e-07,0.0006703691500675968,0.00035251934378773654
5587,13303,TIL-TIL,0.9605263157894738,18085.817078655622,4973009.137978049,0.9278222951814054,4.01459164541759e-08,3.638002139825813e-08,0.0006703691500675968,0.000351748046081939
5588,13401,SAN BERNARDO,0.9605263157894738,297734.7979743254,4857669.729645779,1.5276269547187515,3.944550298464763e-07,5.084905837511237e-07,0.0006703691500675981,0.0003535215568866997
5589,13402,BUIN,0.9605263157894738,84747.23110778362,4731825.536260778,1.2866562118277292,1.1670325247838889e-07,1.3486380127015256e-07,0.000670369150067595,0.00035374271746352386
5590,13403,CALERA DE TANGO,0.9605263157894738,25626.975785468312,5105175.631569893,1.1159220052260692,3.493535359777254e-08,5.6837464076781323e-08,0.000670369150067597,0.0003534817172323215
5591,13404,PAINE,0.9605263157894738,68229.05660595324,6273806.166569996,1.1760309630068466,9.181088365039266e-08,1.084512620284676e-07,0.0006703691500675909,0.0003538195614791309
5592,13501,MELIPILLA,0.9605263157894738,123545.38345744577,4141385.5460757054,1.2043197721224403,2.9945875887950465e-07,7.356541336472672e-08,0.0006703691500675956,0.0003530161995662258
5593,13503,CURACAVI,0.9605263157894738,30679.73635992735,4294983.926163996,1.0206865566766314,7.523155426824525e-08,3.432123152486285e-08,0.0006703691500675967,0.0003520966470327994
5594,13504,MARIA PINTO,0.9605263157894738,13223.61783095079,3382613.689943772,0.7681898495421122,3.817873011995248e-08,2.5561918998965222e-08,0.0006703691500675968,0.0003523446168817847
5595,13505,SAN PEDRO,0.9605263157894738,10142.849385977675,3705984.9963779175,0.6538733253419051,4.459982486743407e-08,7.656243840655212e-09,0.0006703691500675966,0.00035328037515669887
5596,13601,TALAGANTE,0.9605263157894738,73164.58639241346,6140479.582816263,1.2043837412134797,1.5479265457000944e-07,6.916012950084106e-08,0.0006703691500675949,0.00035330904509555
5597,13602,EL MONTE,0.9605263157894738,37930.701356937294,4359329.610213597,0.9931376833252925,1.0662604104470946e-07,2.9720036666272367e-08,0.0006703691500675968,0.00035310965904273206
5598,13603,ISLA DE MAIPO,0.9605263157894738,37484.031282892196,3584796.292888278,1.05808504950602,9.245199330225988e-08,3.300228521866538e-08,0.0006703691500675962,0.0003534485280076293
5599,13604,PADRE HURTADO,0.9605263157894738,59304.93608135248,5411236.452829294,1.162236639066974,1.3583304529845142e-07,6.653356959277087e-08,0.0006703691500675965,0.00035321181086139623
5600,13605,PENAFLOR,0.9605263157894738,96116.83541763088,5189020.001369768,1.216558563176109,2.3120990147806617e-07,6.429797740556904e-08,0.0006703691500675959,0.00035299986055241383
5601,14101,VALDIVIA,0.9605263157894738,170531.33546727535,6583864.393164759,1.4227509638530205,2.5230565241155744e-07,2.2457968660272635e-07,0.000670369150067593,0.0003425859748911208
5602,14102,CORRAL,0.9605263157894738,5910.307944325178,3914159.0573766143,0.7061363009833428,4.3886447869392917e-08,3.837189692336675e-09,0.0006703691500675968,0.00034168676913863197
5603,14103,LANCO,0.9605263157894738,18557.73337807524,3944803.4842407587,0.8406903539494178,7.973935219687712e-08,5.449872302580292e-09,0.0006703691500675973,0.00034472130160301257
5604,14104,LOS LAGOS,0.9605263157894738,23446.03022522424,3836175.5279339007,0.8790237629886175,7.455290727075015e-08,1.6816708704161525e-08,0.000670369150067597,0.0003429960525454361
5605,14105,MAFIL,0.9605263157894738,7670.427060020058,4473908.263317747,0.7455172718960282,4.624310712944198e-08,3.0923251450855214e-09,0.0006703691500675967,0.0003438837774698598
5606,14106,MARIQUINA,0.9605263157894738,23340.259687608108,4454517.358896753,0.8980425717256935,8.429775422097882e-08,1.2313684447136769e-08,0.0006703691500675965,0.00034418823956049264
5607,14107,PAILLACO,0.9605263157894738,21659.84566144597,4037538.8466000594,0.8449726555169784,8.045907898316238e-08,1.1441480988964187e-08,0.0006703691500675967,0.0003419995317368679
5608,14108,PANGUIPULLI,0.9605263157894738,36816.7875292465,3913894.43863053,1.0083511094533182,5.355681101916542e-08,7.964367129902312e-08,0.0006703691500675966,0.00034313474548023173
5609,14201,LA UNION,0.9605263157894738,44711.61548289841,4212931.177518673,1.041655727520749,1.1924967005877292e-07,3.483101903522971e-08,0.0006703691500675969,0.0003408540169477378
5610,14202,FUTRONO,0.9605263157894738,17016.363950838095,4300705.790144288,0.9001846131702779,5.8396991288053516e-08,1.366410788319218e-08,0.0006703691500675968,0.00034084862009092353
5611,14203,LAGO RANCO,0.9605263157894738,11175.405731843162,3340839.6333413576,0.8406033869292221,4.859944009965228e-08,7.42023630141995e-09,0.0006703691500675965,0.0003392171480308283
5612,14204,RIO BUENO,0.9605263157894738,34047.851567931066,3915731.365743736,0.9414156074423979,1.1017278359488038e-07,1.824715932974978e-08,0.000670369150067597,0.0003389744421420891
5613,15101,ARICA,0.9605263157894738,247343.5615798071,5415111.23294402,1.2393591899877037,4.87244884953375e-07,2.3659410396027242e-07,0.0006703691500675981,0.0002811726871030105
5614,15102,CAMARONES,0.9605263157894738,801.1396915778537,2866794.6643878995,0.5688679911397934,3.1235437931107034e-08,1.3689710068869383e-09,0.0006703691500675966,0.00028439089796467303
5615,15201,PUTRE,0.9605263157894738,2130.3095917595656,4509423.470313026,0.5202171698381525,3.3044814905050366e-08,3.652829009055084e-09,0.0006703691500675968,0.0002765589449558486
5616,1101,IQUIQUE,0.9802631578947368,200002.32352863954,5978157.034950405,1.3691099123347248,8.12893869879299e-08,6.775274490462007e-07,0.0006705874271000324,0.00029125315253176196
5617,1107,ALTO HOSPICIO,0.9802631578947368,130273.07370361168,4871907.731310677,0.9911226367931769,3.372283220629422e-07,5.686175735189505e-08,0.0006705874271000319,0.0002907448079022229
5618,1401,POZO ALMONTE,0.9802631578947368,14448.984226884775,5768569.655319689,0.7485805763898139,4.4729178469979943e-08,5.658515394993158e-08,0.0006705874271000327,0.00029072527046853687
5619,1402,CAMINA,0.9802631578947368,1311.405904222218,3305308.775815444,0.42998718605010705,3.3259807116864305e-08,2.669691962262009e-10,0.0006705874271000328,0.00028524947733299025
5620,1404,HUARA,0.9802631578947368,3022.9011042967745,3732457.8313618945,0.5645197904004805,3.5317019849491607e-08,7.051290666372247e-09,0.000670587427100032,0.00028920741363214897
5621,1405,PICA,0.9802631578947368,6678.355914047411,5467616.659366604,0.7842384719963565,3.366911808326798e-08,5.7942516883852824e-08,0.0006705874271000331,0.0002908247216079675
5622,2101,ANTOFAGASTA,0.9802631578947368,388040.45264834876,7919943.02655348,1.7474760616296738,1.7499661832194452e-07,1.4898647247071656e-06,0.0006705874271000328,0.0003061811802714097
5623,2103,SIERRA GORDA,0.9802631578947368,3211.6558278290026,5604731.713466014,0.8515668932881295,3.1390709116073024e-08,8.678780384672612e-08,0.0006705874271000325,0.00030407382526126473
5624,2104,TALTAL,0.9802631578947368,13389.480310845154,5552466.215145342,0.8946764571661396,4.69232833155797e-08,2.1694859528850058e-08,0.0006705874271000327,0.00031524211353856416
5625,2201,CALAMA,0.9802631578947368,172040.887894577,7245874.154095572,1.3226808569054818,1.0941637427414555e-07,3.229727346803538e-07,0.000670587427100057,0.0002986427833222529
5626,2203,SAN PEDRO DE ATACAMA,0.9802631578947368,7914.160665494163,5502778.497231507,0.7960909734333727,3.739814236067863e-08,3.150988079859614e-08,0.0006705874271000329,0.0002960053433421996
5627,2301,TOCOPILLA,0.9802631578947368,28369.975326854066,5556374.22228932,0.8714505696741733,8.666048268175347e-08,3.361611382185407e-08,0.0006705874271000332,0.00029919889559742877
5628,2302,MARIA ELENA,0.9802631578947368,4862.830614877872,6235226.765308419,0.8736776660194744,3.006951560000348e-08,4.9014942929278504e-08,0.0006705874271000325,0.00029933048485023727
5629,3101,COPIAPO,0.9802631578947368,175747.974589163,6941256.406358952,1.3509606147935374,2.302778983341059e-07,2.6925600880173324e-07,0.0006705874271000311,0.00032621371549882116
5630,3102,CALDERA,0.9802631578947368,18220.297505428494,4950321.301949241,0.9691714664255111,5.429963389637651e-08,3.585324590547189e-08,0.0006705874271000323,0.0003239909930211174
5631,3103,TIERRA AMARILLA,0.9802631578947368,17899.467159422402,4874550.75449588,0.8694943210861056,4.4203832188645873e-08,9.50164473673343e-08,0.0006705874271000321,0.00032639624662748716
5632,3201,CHANARAL,0.9802631578947368,13720.02871589524,4969382.838699012,0.8337873495963334,4.901982667186031e-08,2.506681599660742e-08,0.0006705874271000328,0.0003203916475813321
5633,3202,DIEGO DE ALMAGRO,0.9802631578947368,14755.131547128154,7233217.304911975,0.9915962315577027,4.051123973090567e-08,4.6570632081408425e-08,0.0006705874271000327,0.0003207253747139267
5634,3301,VALLENAR,0.9802631578947368,54714.54237943289,5582417.433479358,1.0804752749823818,1.4485620075804168e-07,4.712697475629168e-08,0.0006705874271000329,0.00033148841923906226
5635,3302,ALTO DEL CARMEN,0.9802631578947368,6703.000885236219,4121375.084265486,0.6545703883109869,4.413395259394667e-08,3.368818141321452e-09,0.0006705874271000326,0.0003301020393427881
5636,3304,HUASCO,0.9802631578947368,10693.237168003305,5284454.504570432,0.8298947732494215,4.311200255094466e-08,3.691574624134532e-08,0.0006705874271000325,0.0003297264892584579
5637,4101,LA SERENA,0.9802631578947368,223561.885836844,6719590.233187297,1.5599431347354733,1.558172426104766e-07,4.4660843903432765e-07,0.0006705874271000328,0.00033830798133179906
5638,4102,COQUIMBO,0.9802631578947368,243891.51121798067,4630977.449186425,1.4519565452277126,4.603281606310046e-07,2.769431365026919e-07,0.0006705874271000337,0.00033887208132913054
5639,4103,ANDACOLLO,0.9802631578947368,11626.502905835476,4445434.883703376,0.8140540309671496,4.60034920642276e-08,2.1265987113536117e-08,0.0006705874271000325,0.00033839820883458765
5640,4104,LA HIGUERA,0.9802631578947368,4802.633579417927,3653187.985920114,0.7126327348995536,3.6540314115250243e-08,1.3508438327140468e-08,0.0006705874271000323,0.000336199844131922
5641,4106,VICUNA,0.9802631578947368,27595.024273333995,4149940.4566773716,0.9048220264366161,9.918506002453836e-08,1.9418867830390693e-08,0.0006705874271000326,0.00033601436445647686
5642,4201,ILLAPEL,0.9802631578947368,33875.025892712896,4640432.483160437,0.9348512630410545,1.1088739047699452e-07,2.2245963283893863e-08,0.0006705874271000327,0.0003447159651819841
5643,4202,CANELA,0.9802631578947368,10095.180916769867,3094697.4965802603,0.729924602779328,5.170957289067739e-08,1.183586518091892e-08,0.000670587427100032,0.0003444872871116068
5644,4203,LOS VILOS,0.9802631578947368,20726.89356220471,4089215.545234534,1.0123730156804425,7.41059044261646e-08,2.3457487875016166e-08,0.0006705874271000323,0.0003469927715583596
5645,4204,SALAMANCA,0.9802631578947368,27368.25957390639,5157800.266865238,0.9539893130706528,6.278963907877804e-08,4.9975821851693583e-08,0.000670587427100033,0.00034363890018169276
5646,4301,OVALLE,0.9802631578947368,126447.83075312668,5006624.5550997155,1.1709175395884477,2.984871002982306e-07,9.64967985701284e-08,0.0006705874271000319,0.0003407868454860036
5647,4302,COMBARBALA,0.9802631578947368,15998.468773178762,3614958.0112406,0.7385926186632331,8.239089752683641e-08,3.720434888489445e-09,0.0006705874271000323,0.0003424916567403192
5648,4303,MONTE PATRIA,0.9802631578947368,35435.14318361508,3874156.7314452115,0.809319712066579,1.4269695803549127e-07,8.269408895210895e-09,0.0006705874271000324,0.00033969531954675174
5649,4304,PUNITAQUI,0.9802631578947368,11226.612593989541,3868235.4172002375,0.7064227606073008,6.124426279607383e-08,6.53920600426173e-09,0.0006705874271000325,0.00034022019736549024
5650,4305,RIO HURTADO,0.9802631578947368,5116.314711738525,3372788.0844725743,0.6133791198101763,4.235375216651627e-08,3.950150911162338e-09,0.000670587427100032,0.00033940162621102956
5651,5101,VALPARAISO,0.9802631578947368,284801.1865743281,5023754.631158186,1.6064949718241868,2.6107102642058893e-07,5.202067758490698e-07,0.000670587427100048,0.00035026034668645366
5652,5102,CASABLANCA,0.9802631578947368,29842.76313506047,4419991.723181385,1.1249144556129753,4.64935204829371e-08,1.3067098580825416e-07,0.0006705874271000328,0.00035143025124096365
5653,5103,CONCON,0.9802631578947368,51355.1414966446,7196924.037648691,1.4298368095962068,3.398261320963635e-08,2.076860978759106e-07,0.0006705874271000325,0.00034997935230683935
5654,5105,PUCHUNCAVI,0.9802631578947368,18570.71381571381,3659047.1547315745,1.1860395728512807,4.3372279152839637e-08,6.912832603969032e-08,0.0006705874271000326,0.00034965238591122474
5655,5107,QUINTERO,0.9802631578947368,28795.808421271497,5035448.605078237,1.144847319157462,5.9186748858629766e-08,6.18048102702987e-08,0.0006705874271000325,0.00035379658601293254
5656,5109,VINA DEL MAR,0.9802631578947368,325414.9198630113,7470024.267168979,1.8150786368867637,1.474972282219015e-07,1.091978115057695e-06,0.0006705874271000328,0.0003501449060481279
5657,5301,LOS ANDES,0.9802631578947368,69017.4695850476,6009084.14264509,1.245638986088941,1.4157295264258337e-07,8.843291367684466e-08,0.0006705874271000321,0.00035108615163621673
5658,5302,CALLE LARGA,0.9802631578947368,15324.122297857479,3972674.9211220685,0.8714613908693375,5.98396397445461e-08,1.5133512745348913e-08,0.0006705874271000323,0.00035119616981800765
5659,5303,RINCONADA,0.9802631578947368,11284.203201259264,4676665.971607587,0.8945016241116147,4.9654596227620306e-08,9.56949853165376e-09,0.0006705874271000323,0.0003435165530248754
5660,5304,SAN ESTEBAN,0.9802631578947368,19574.5159932657,4177344.243202009,0.9450735621192305,7.177028682725174e-08,1.3012553483181268e-08,0.0006705874271000323,0.0003507729940586733
5661,5401,LA LIGUA,0.9802631578947368,34612.87171545916,4776120.5609047245,1.042046185822367,1.0498083245830822e-07,3.058598369030891e-08,0.0006705874271000324,0.0003492807808039476
5662,5402,CABILDO,0.9802631578947368,20686.358977586173,9741328.025655122,0.8677631897678295,7.814631967091433e-08,1.356685834252936e-08,0.0006705874271000325,0.0003486089558673126
5663,5403,PAPUDO,0.9802631578947368,5378.285041111472,5169702.451760419,1.0650870322011041,3.3732202215377945e-08,4.159410450598642e-08,0.0006705874271000325,0.0003487745671535903
5664,5404,PETORCA,0.9802631578947368,10659.028432063062,4509328.731833446,0.7502733333659902,5.4283143820753134e-08,7.097861797443311e-09,0.0006705874271000323,0.000347222016658735
5665,5501,QUILLOTA,0.9802631578947368,98100.35473761293,4959648.404088773,1.234865853203899,2.443563444722399e-07,8.030382668479237e-08,0.0006705874271000326,0.0003502298560377421
5666,5502,LA CALERA,0.9802631578947368,56397.32746511064,4492305.40838656,1.1134527991764043,1.467121769318173e-07,5.9525253794744535e-08,0.0006705874271000331,0.00035059638426850943
5667,5503,HIJUELAS,0.9802631578947368,18473.003254145395,4220733.593464261,0.8601282495956676,5.476412821629812e-08,2.1040367861544855e-08,0.0006705874271000328,0.00035077246214984314
5668,5504,LA CRUZ,0.9802631578947368,20706.007921987704,4446167.520360568,0.9899453852055534,7.539839223864726e-08,1.5519543427864816e-08,0.0006705874271000326,0.000350386548122826
5669,5506,NOGALES,0.9802631578947368,24553.87468226977,3665566.983735685,0.9545843322629994,7.92557594255187e-08,1.8159822089430137e-08,0.0006705874271000325,0.00035049230992746666
5670,5601,SAN ANTONIO,0.9802631578947368,95540.87292595538,4202847.367641735,1.3305453500079005,1.2490093776202083e-07,1.8599373990065519e-07,0.0006705874271000326,0.00035255489587703547
5671,5602,ALGARROBO,0.9802631578947368,10694.004023404608,7445849.286797284,1.3377632160901811,3.232974418817414e-08,1.1223399763976921e-07,0.0006705874271000327,0.0003517831355083181
5672,5603,CARTAGENA,0.9802631578947368,21104.05601825488,3959188.092343617,1.0032239333337676,8.360823939665241e-08,1.5071360390558927e-08,0.0006705874271000326,0.0003524010140132107
5673,5604,EL QUISCO,0.9802631578947368,13803.425845547838,3909373.1226415294,1.1238450993393099,6.410759211542838e-08,2.1934958471092763e-08,0.0006705874271000324,0.0003518117813699728
5674,5605,EL TABO,0.9802631578947368,10775.83712685515,5396136.57940618,1.0431885782496118,6.554465742252969e-08,1.4363948766834566e-08,0.000670587427100033,0.00035201923484236297
5675,5606,SANTO DOMINGO,0.9802631578947368,9509.458463394234,6356792.884547088,1.2330870074022169,2.9849332698124997e-08,2.846351965872983e-07,0.0006705874271000326,0.00035262805711527666
5676,5701,SAN FELIPE,0.9802631578947368,76123.82295555099,5514731.890042122,1.1943671881477036,1.9403866494531546e-07,7.407998041687185e-08,0.0006705874271000326,0.0003508437732465658
5677,5702,CATEMU,0.9802631578947368,14546.793515210224,3562124.3800578383,0.8644756275244041,6.498886874218202e-08,9.147744034568339e-09,0.0006705874271000328,0.00035070842969249413
5678,5703,LLAY-LLAY,0.9802631578947368,25699.08373372337,4266004.97685609,0.9176995373914211,8.813364124278992e-08,1.576490188368672e-08,0.0006705874271000323,0.0003512083201865714
5679,5704,PANQUEHUE,0.9802631578947368,7501.188039536925,4729018.948669285,0.8448581380465655,3.8385116630873765e-08,1.037550553992363e-08,0.0006705874271000325,0.00035070958642440436
5680,5705,PUTAENDO,0.9802631578947368,17144.094551000402,3355982.6397505095,0.8346069274520279,7.542316423310634e-08,4.732730138663173e-09,0.0006705874271000327,0.00035018168811665933
5681,5706,SANTA MARIA,0.9802631578947368,16517.349521448927,4068074.4646559986,0.8299015033281052,7.273021162937022e-08,7.539496896246357e-09,0.0006705874271000329,0.0003505730765594644
5682,5801,QUILPUE,0.9802631578947368,178560.2506642459,6450413.91131426,1.3915466596981272,3.812699225831061e-07,1.2987740195918502e-07,0.0006705874271000307,0.00035056992498651095
5683,5802,LIMACHE,0.9802631578947368,47338.791647783895,4352057.8405077215,1.1114463922791114,1.2517513077054664e-07,3.316528520153589e-08,0.0006705874271000321,0.00035074489603427564
5684,5803,OLMUE,0.9802631578947368,16300.958557580389,4622603.617342083,1.046912010654774,4.742528336866024e-08,2.2450614731807664e-08,0.0006705874271000327,0.0003508782593362995
5685,5804,VILLA ALEMANA,0.9802631578947368,152101.87283634814,5900358.371634965,1.284461951797158,3.9706598364959595e-07,5.515467303949847e-08,0.0006705874271000316,0.00035059619686161366
5686,6101,RANCAGUA,0.9802631578947368,232195.87542404034,5368506.597035504,1.5537580044353902,3.7387210030150905e-07,3.678648012626054e-07,0.0006705874271000324,0.0003548304010313887
5687,6102,CODEGUA,0.9802631578947368,14923.578358632083,4675091.2507174825,0.8584725535715106,5.580205977042332e-08,1.262192457042759e-08,0.0006705874271000325,0.00035400780820041364
5688,6103,COINCO,0.9802631578947368,7424.075270526985,3567346.783413953,0.7149401930381148,4.33855601109738e-08,5.443560517049138e-09,0.0006705874271000325,0.0003539428106081892
5689,6104,COLTAUCO,0.9802631578947368,20859.676454895285,4560193.111855778,0.8550562693018765,8.78377060245628e-08,4.817618198899368e-09,0.0006705874271000327,0.00035396150376034135
5690,6105,DONIHUE,0.9802631578947368,20922.95227994822,5260382.304425845,0.9283408621251495,6.181430279884908e-08,2.5754919899130717e-08,0.000670587427100032,0.00035390924300938693
5691,6106,GRANEROS,0.9802631578947368,35525.6082813476,4606561.570466933,1.037544120140292,1.0604841746163227e-07,2.8131436949490975e-08,0.0006705874271000327,0.0003542306329141884
5692,6107,LAS CABRAS,0.9802631578947368,24278.843829987673,3798482.500439634,1.314789767490926,4.653198844201772e-08,1.6841156185484223e-07,0.0006705874271000325,0.00035393734112913945
5693,6108,MACHALI,0.9802631578947368,54606.778458831024,7924220.427259353,1.3279212916920917,4.8760394822355126e-08,1.1097392359695151e-07,0.0006705874271000327,0.00035396151467229276
5694,6109,MALLOA,0.9802631578947368,14317.114526879139,4237081.744285519,0.844801782812969,5.95782155596631e-08,9.520570442163135e-09,0.0006705874271000328,0.0003544453177310573
5695,6110,SAN FRANCISCO DE MOSTAZAL,0.9802631578947368,26881.149515365567,4587596.830080959,1.0429728458797713,4.903124603632289e-08,5.293010637145313e-08,0.0006705874271000331,0.0003541159117874677
5696,6111,OLIVAR,0.9802631578947368,15746.266964439117,4646259.3441046,0.8719822293858922,5.126089184036785e-08,1.703914052106801e-08,0.0006705874271000327,0.00035429799766702565
5697,6112,PEUMO,0.9802631578947368,16642.504964160737,4010564.0028648735,0.8389606402402763,6.152390431624888e-08,1.4300877368095616e-08,0.0006705874271000328,0.00035401582000983483
5698,6113,PICHIDEGUA,0.9802631578947368,20986.59723193577,3700864.621209,0.8428161584999169,7.448461272810975e-08,1.348431174868557e-08,0.0006705874271000323,0.0003537982989444083
5699,6114,QUINTA DE TILCOCO,0.9802631578947368,13744.519401142994,5082548.786859837,0.7987633371912934,5.8379369451419755e-08,1.0287595837255958e-08,0.0006705874271000329,0.00034944103560148425
5700,6115,RENGO,0.9802631578947368,63711.09042358906,4276435.82337579,1.1205368906096869,1.6691454560661175e-07,5.321030988664733e-08,0.0006705874271000326,0.00035437522022670675
5701,6116,REQUINOA,0.9802631578947368,34544.51307225125,4726563.805094686,1.0755904801311549,6.9786946022984e-08,4.6610321154306776e-08,0.000670587427100032,0.0003550560730501834
5702,6117,SAN VICENTE,0.9802631578947368,48287.48851365588,5089714.423225269,1.1157435488771144,1.1456290266526682e-07,5.0772410497703416e-08,0.0006705874271000323,0.0003542911986906677
5703,6201,PICHILEMU,0.9802631578947368,14771.814743383462,5374272.910120614,1.0350359298846732,5.250931402751076e-08,1.935885289035946e-08,0.0006705874271000327,0.0003521019831889495
5704,6202,LA ESTRELLA,0.9802631578947368,3372.5187613221165,3917411.896991565,0.7747204574461038,3.028157191876829e-08,2.1262311193617556e-08,0.0006705874271000324,0.00035341647978288834
5705,6203,LITUECHE,0.9802631578947368,6476.185977215585,4062028.0964586986,0.822619215513494,3.4487693597822026e-08,9.866506336701463e-09,0.0006705874271000326,0.00035320105762796326
5706,6204,MARCHIGUE,0.9802631578947368,7710.676800243995,4024345.719104276,0.7691586838106831,3.4522802290366634e-08,1.3317206507829667e-08,0.0006705874271000325,0.00035364333869965367
5707,6205,NAVIDAD,0.9802631578947368,6158.8724630466595,3711083.6673400695,0.7393852608918539,4.1138263637176824e-08,3.424570435929683e-09,0.0006705874271000324,0.00035237260718627873
5708,6206,PAREDONES,0.9802631578947368,6518.143807526939,3724229.212974142,0.7214621320844102,4.343794018069565e-08,2.6725001577922218e-09,0.0006705874271000321,0.0003519796800811491
5709,6301,SAN FERNANDO,0.9802631578947368,73739.69960575704,4402196.207866415,1.2883582814572954,1.3037700747412222e-07,1.221649479820666e-07,0.0006705874271000323,0.00035468574318739057
5710,6302,CHEPICA,0.9802631578947368,16886.42667400393,3769162.2811771836,0.8304615248748166,7.514266576465156e-08,4.231612907699292e-09,0.0006705874271000324,0.00035445058563433386
5711,6303,CHIMBARONGO,0.9802631578947368,39045.18545322427,3643426.1865867404,0.9697053356707727,1.1720131707479164e-07,2.4300660048810053e-08,0.0006705874271000324,0.00035474482371676157
5712,6304,LOLOL,0.9802631578947368,7155.71402076404,3657967.979829001,0.7488708976926823,3.724680658305365e-08,1.0545502254331804e-08,0.0006705874271000324,0.0003530131738896302
5713,6305,NANCAGUA,0.9802631578947368,17252.19614054181,4219213.437798698,0.8620521009960904,4.770735703786282e-08,6.107111412465051e-08,0.0006705874271000325,0.0003544025277695825
5714,6306,PALMILLA,0.9802631578947368,13504.006997050348,3475563.9744344433,0.8271208739965756,4.135630788720692e-08,2.3739829177334197e-08,0.0006705874271000326,0.0003542223036056622
5715,6307,PERALILLO,0.9802631578947368,11941.6293096312,4340960.045146891,0.8183343366394039,4.766819127626133e-08,1.3658843861554564e-08,0.0006705874271000327,0.00035383529320648756
5716,6308,PLACILLA,0.9802631578947368,9544.10246238823,4060250.869289301,0.795699960755899,4.798827075542668e-08,7.2455377415492084e-09,0.0006705874271000324,0.00035418951875237827
